type,sample_num,K,res
ws,62,2,18.67228308026568
heur,62,2,18.419668547315208
cs,62,3,5.983859659171548
ws,62,3,6.624980620128911
heur,62,3,7.791468159678104
cs,62,4,4.172921991261515
ws,62,4,4.522954557880546
heur,62,4,5.426412828925585
cs,62,5,1.794841604806211
ws,62,5,1.070302776323056
heur,62,5,1.956867101290831
cs,63,1,202.56119316391468
ws,63,1,177.45382232739271
heur,63,1,167.85671234447975
cs,63,2,12.769401330151938
ws,63,2,18.364512359470037
heur,63,2,18.12001807547636
cs,63,3,5.839484156046009
ws,63,3,6.459216864659681
heur,63,3,7.632821161673555
cs,63,4,4.08522151625122
ws,63,4,4.4414799547803785
heur,63,4,5.327431485197485
cs,63,5,1.7672971574926943
ws,63,5,1.023101666878762
heur,63,5,1.9399914823907765
cs,64,1,205.78153572743415
ws,64,1,180.69771111409685
heur,64,1,170.7333222706117
cs,64,2,12.75146523404553
ws,64,2,18.601143565851373
heur,64,2,18.047800731852586
cs,64,3,6.105741286349285
ws,64,3,6.663815213336222
heur,64,3,7.935583279492817
cs,64,4,4.256672783030494
ws,64,4,4.597835747975991
heur,64,4,5.523215342278089
cs,64,5,1.874142959849001
ws,64,5,1.175670189594848
heur,64,5,2.0521374200739153
cs,65,1,202.34078940074812
ws,65,1,177.29776204021778
heur,65,1,167.60356569775675
cs,65,2,12.484619928471318
ws,65,2,18.020342802351145
heur,65,2,17.634401438518196
cs,65,3,5.76041589862583
ws,65,3,6.447456754525337
heur,65,3,7.523795039888053
cs,65,4,4.029962469102105
ws,65,4,4.383158445686065
heur,65,4,5.254420061098611
cs,65,5,1.754629781560197
ws,65,5,0.98041972019696
heur,65,5,1.8786825022884663
cs,66,1,205.8291988206419
ws,66,1,180.9980634653257
heur,66,1,171.21122656454136
cs,66,2,13.188993199555261
ws,66,2,18.780349488485637
heur,66,2,18.635107165831414
cs,66,3,5.946765491590636
ws,66,3,6.5754275446444055
heur,66,3,7.7564969295532
cs,66,4,4.156615283208022
ws,66,4,4.517639922913978
heur,66,4,5.410108870495149
cs,66,5,1.7660571775942504
ws,66,5,1.017273025319093
heur,66,5,1.9387100296741973
cs,67,1,205.5703864100098
ws,67,1,180.32961271249243
heur,67,1,170.74158840556618
cs,67,2,12.942758234380149
ws,67,2,18.700597571019806
heur,67,2,18.27804414524692
cs,67,3,6.18382444882401
ws,67,3,6.692315916707999
heur,67,3,8.024968884825928
cs,67,4,4.27708132092309
ws,67,4,4.594400635527953
heur,67,4,5.54919445641062
cs,67,5,1.8798448269185628
ws,67,5,1.2368159215790682
heur,67,5,2.0576152353321207
cs,68,1,207.56370560101536
ws,68,1,182.72739308111585
heur,68,1,172.87832896965182
cs,68,2,13.613128201743875
ws,68,2,19.31734772562326
heur,68,2,19.11184756417444
cs,68,3,6.29361587343234
ws,68,3,6.798201574358338
heur,68,3,8.15201308174677
cs,68,4,4.349933198359675
ws,68,4,4.670886266003537
heur,68,4,5.633952556987477
cs,68,5,1.8522284703427843
ws,68,5,1.1976472436838188
heur,68,5,2.028629990486283
cs,69,1,205.43639203011705
ws,69,1,180.53510974772018
heur,69,1,170.7434051989702
cs,69,2,13.14573389494468
ws,69,2,18.85815475790702
heur,69,2,18.560245342542018
cs,69,3,6.061737260572742
ws,69,3,6.619483226264464
heur,69,3,7.887100644383856
cs,69,4,4.212019534798638
ws,69,4,4.549538367962878
heur,69,4,5.474685606006316
cs,69,5,1.8112545298269522
ws,69,5,1.1025303199799976
heur,69,5,1.985921717396869
cs,70,1,204.64205394707517
ws,70,1,179.70309574847266
heur,70,1,169.90358517652692
cs,70,2,12.956415355634974
ws,70,2,18.62284687774817
heur,70,2,18.339821399068526
cs,70,3,5.948497797746299
ws,70,3,6.546866996634295
heur,70,3,7.757637268985186
cs,70,4,4.1557773966392135
ws,70,4,4.509844150100992
heur,70,4,5.4086427839494045
cs,70,5,1.7899334153930502
ws,70,5,1.0518924241854992
heur,70,5,1.9637693864041827
cs,71,1,204.78557352915365
ws,71,1,179.9330931399758
heur,71,1,169.9718258777714
cs,71,2,13.162091169950353
ws,71,2,19.022666556783356
heur,71,2,18.516143657874103
cs,71,3,6.398521863204897
ws,71,3,6.860743454065777
heur,71,3,8.24106186966253
cs,71,4,4.400781762250796
ws,71,4,4.695590135307221
heur,71,4,5.676052443918052
cs,71,5,1.942666001193118
ws,71,5,1.359364906108133
heur,71,5,2.135510183746847
cs,72,1,205.49639834195034
ws,72,1,180.42048301128622
heur,72,1,170.69059433359823
cs,72,2,12.927695414766585
ws,72,2,18.588024738774596
heur,72,2,18.302925309677097
cs,72,3,5.949852659537995
ws,72,3,6.5494089311942405
heur,72,3,7.759072142963549
cs,72,4,4.157176678086148
ws,72,4,4.511300905357865
heur,72,4,5.410114708310542
cs,72,5,1.793593192483243
ws,72,5,1.0582580744796315
heur,72,5,1.967618554530995
cs,73,1,204.61186748883674
ws,73,1,179.81743540918555
heur,73,1,169.89343727531823
cs,73,2,12.650140335870276
ws,73,2,18.305624815797138
heur,73,2,17.97965139871867
cs,73,3,5.78075457757554
ws,73,3,6.428288268683034
heur,73,3,7.565471289864735
cs,73,4,4.071612905253762
ws,73,4,4.444624723125941
heur,73,4,5.3094580714837605
cs,73,5,1.7626858915608257
ws,73,5,0.9821389020493025
heur,73,5,1.9353281595728213
cs,74,1,204.44808678701438
ws,74,1,179.39745914129216
heur,74,1,169.81167381215246
cs,74,2,12.853869323845492
ws,74,2,18.49641532709184
heur,74,2,18.210315877449187
cs,74,3,5.942683808445978
ws,74,3,6.507148758809132
heur,74,3,7.750644178761521
cs,74,4,4.134841292163507
ws,74,4,4.473887285705428
heur,74,4,5.385748819287325
cs,74,5,1.7948745850828034
ws,74,5,1.084636565589144
heur,74,5,1.9687423524096996
cs,75,1,204.07253030407892
ws,75,1,178.88090177792614
heur,75,1,169.26979460802514
cs,75,2,12.996514620002213
ws,75,2,18.508182897849487
heur,75,2,18.228019939698537
cs,75,3,6.066231696184708
ws,75,3,6.642322002233805
heur,75,3,7.870983002842612
cs,75,4,4.180896663888835
ws,75,4,4.484852795231489
heur,75,4,5.429579264772412
cs,75,5,1.8230430586007962
ws,75,5,1.1046479266911386
heur,75,5,1.9466408775196822
cs,76,1,205.7818679971145
ws,76,1,180.73997595805693
heur,76,1,170.99466287674437
cs,76,2,13.110893031418815
ws,76,2,18.781885887352807
heur,76,2,18.521873922797642
cs,76,3,6.02350375811648
ws,76,3,6.613565569817122
heur,76,3,7.843500044303273
cs,76,4,4.195974461963255
ws,76,4,4.542740636821712
heur,76,4,5.455625004364397
cs,76,5,1.8018311967578384
ws,76,5,1.080462812885007
heur,76,5,1.976158539727258
cs,77,1,206.52791682044668
ws,77,1,181.52060583921173
heur,77,1,171.40100079763027
cs,77,2,13.147109639244883
ws,77,2,18.710969045679853
heur,77,2,18.485586144123538
cs,77,3,5.710238010464433
ws,77,3,6.597801475981776
heur,77,3,7.474243789614633
cs,77,4,4.085759340023562
ws,77,4,4.514260386763953
heur,77,4,5.315010927050607
cs,77,5,1.6760686346199927
ws,77,5,0.8509047543724421
heur,77,5,1.7988294984267503
cs,78,1,203.87286162712778
ws,78,1,178.74487976898743
heur,78,1,169.23971753470258
cs,78,2,12.676910698911596
ws,78,2,18.12838599188589
heur,78,2,17.900628967210196
cs,78,3,5.501472511389826
ws,78,3,6.564573569487283
heur,78,3,7.2655420876536265
cs,78,4,3.917436882297993
ws,78,4,4.359152640694588
heur,78,4,5.123589656315653
cs,78,5,1.45970254169294
ws,78,5,0.7639918423338806
heur,78,5,1.5722953549429404
cs,79,1,203.78446134676807
ws,79,1,179.0087896726311
heur,79,1,169.289658845067
cs,79,2,12.983633199726563
ws,79,2,18.476065848248766
heur,79,2,18.285629286246134
cs,79,3,5.726082635525212
ws,79,3,6.457285644889688
heur,79,3,7.482780938173575
cs,79,4,4.03131906792989
ws,79,4,4.411792118912083
heur,79,4,5.256040017846793
cs,79,5,1.709009402596123
ws,79,5,0.9160859336684612
heur,79,5,1.8331390574090747
cs,80,1,207.42004846637911
ws,80,1,182.36708470065943
heur,80,1,172.8286257854623
cs,80,2,13.514272091263773
ws,80,2,19.328742795518423
heur,80,2,18.947999708702834
cs,80,3,6.398026557412686
ws,80,3,6.9000053635675425
heur,80,3,8.231069806198471
cs,80,4,4.379728173603715
ws,80,4,4.694993231965953
heur,80,4,5.647109368083212
cs,80,5,1.9950376850772482
ws,80,5,1.421032243382833
heur,80,5,2.1964038630058322
cs,81,1,204.15675048968225
ws,81,1,179.19929582245527
heur,81,1,169.46742340052472
cs,81,2,12.96957738833811
ws,81,2,18.734036485689064
heur,81,2,18.31992175481687
cs,81,3,6.133626289258123
ws,81,3,6.6590379559554504
heur,81,3,7.968068220963219
cs,81,4,4.243280334224374
ws,81,4,4.560639019008328
heur,81,4,5.510836288308031
cs,81,5,1.8573366960443078
ws,81,5,1.1967371940658424
heur,81,5,2.033994765598282
cs,82,1,204.1623485552872
ws,82,1,179.25194489354863
heur,82,1,169.35693656535472
cs,82,2,12.6149591592432
ws,82,2,18.171990818311826
heur,82,2,17.818557351548122
cs,82,3,5.512274634164422
ws,82,3,6.588351374512224
heur,82,3,7.27780791774497
cs,82,4,3.901300137718265
ws,82,4,4.3399525681866225
heur,82,4,5.106716704887035
cs,82,5,1.4792851169783479
ws,82,5,0.7483541668590319
heur,82,5,1.5935664803372647
cs,83,1,205.9585583122489
ws,83,1,180.85788380934062
heur,83,1,171.28518302196565
cs,83,2,13.479918871692073
ws,83,2,19.010248041283504
heur,83,2,19.004474716054943
cs,83,3,5.928064408760742
ws,83,3,6.542881103787371
heur,83,3,7.7361903604715145
cs,83,4,4.143332152935428
ws,83,4,4.505752858899313
heur,83,4,5.39580809126624
cs,83,5,1.7303617542363108
ws,83,5,0.9753264842640066
heur,83,5,1.901184897882906
cs,84,1,205.60989745203455
ws,84,1,180.50762442998894
heur,84,1,170.84312660371205
cs,84,2,12.935596417510277
ws,84,2,18.48036644847517
heur,84,2,18.18386415601393
cs,84,3,5.8823617794534195
ws,84,3,6.608796628887492
heur,84,3,7.667931190307267
cs,84,4,4.114315183373173
ws,84,4,4.476867888612221
heur,84,4,5.352145436810511
cs,84,5,1.7435464346118204
ws,84,5,0.9870673402007311
heur,84,5,1.867327046562163
cs,85,1,205.98393095016783
ws,85,1,181.0814905954521
heur,85,1,171.26828276878203
cs,85,2,12.966979128189918
ws,85,2,18.519006596811998
heur,85,2,18.232777258862555
cs,85,3,5.986560102196373
ws,85,3,6.6452262122955155
heur,85,3,7.780938622966524
cs,85,4,4.174737529010095
ws,85,4,4.524094750746282
heur,85,4,5.422200298200011
cs,85,5,1.8070663356388852
ws,85,5,1.0492721760065113
heur,85,5,1.9405863610364193
cs,86,1,206.75901448412824
ws,86,1,181.57905086019377
heur,86,1,172.16978058855528
cs,86,2,13.021029383829474
ws,86,2,18.70550113824543
heur,86,2,18.315836288130754
cs,86,3,6.3836577704176385
ws,86,3,6.86456328192799
heur,86,3,8.212483802369755
cs,86,4,4.368287727786195
ws,86,4,4.672040915805317
heur,86,4,5.632667643018088
cs,86,5,2.0357637864398046
ws,86,5,1.4412963174102067
heur,86,5,2.2390999551011896
cs,87,1,199.75946196336625
ws,87,1,174.38096155141847
heur,87,1,164.90026454078878
cs,87,2,11.576221930123111
ws,87,2,16.954738423376757
heur,87,2,16.5457678126138
cs,87,3,5.422161371288843
ws,87,3,6.164856064597575
heur,87,3,7.130703244031581
cs,87,4,3.851288742350866
ws,87,4,4.22799472808753
heur,87,4,5.0443839071606575
cs,87,5,1.743997989161725
ws,87,5,0.9213741328582993
heur,87,5,1.8718781696428983
cs,88,1,206.97575006073268
ws,88,1,181.97452593576594
heur,88,1,172.11465577451668
cs,88,2,13.208893086432047
ws,88,2,18.879878108389512
heur,88,2,18.562259943104795
cs,88,3,6.386961345496964
ws,88,3,6.875603377336171
heur,88,3,8.215760411281511
cs,88,4,4.380837444889277
ws,88,4,4.678531829146802
heur,88,4,5.64680601544928
cs,88,5,1.9741108671630505
ws,88,5,1.3258939555642717
heur,88,5,2.174492783140636
cs,89,1,207.77579618835165
ws,89,1,182.68928098625045
heur,89,1,172.91386199698542
cs,89,2,13.635663761509411
ws,89,2,19.076891116944385
heur,89,2,18.9494013024179
cs,89,3,6.44234782415528
ws,89,3,7.072210179632304
heur,89,3,8.310258506868177
cs,89,4,4.434282750654865
ws,89,4,4.747417578019358
heur,89,4,5.719635707779072
cs,89,5,1.8675919620459738
ws,89,5,1.1584193702686254
heur,89,5,1.9928712369232857
cs,90,1,206.51299795434787
ws,90,1,181.4997477135711
heur,90,1,171.53314978149615
cs,90,2,13.244507342641985
ws,90,2,18.860824780059964
heur,90,2,18.57544857010088
cs,90,3,5.948049788769422
ws,90,3,6.682756401289957
heur,90,3,7.736007365756412
cs,90,4,4.18111391796631
ws,90,4,4.559579988365662
heur,90,4,5.4272805823819725
cs,90,5,1.7699973670195879
ws,90,5,0.9911754281657491
heur,90,5,1.896441386401163
cs,91,1,205.4606572382043
ws,91,1,180.39300854919085
heur,91,1,170.69966181967075
cs,91,2,12.980659788155053
ws,91,2,18.64429064098337
heur,91,2,18.365360104403134
cs,91,3,5.9778460242588265
ws,91,3,6.560975665399901
heur,91,3,7.791113832136418
cs,91,4,4.167107507776235
ws,91,4,4.514364249743007
heur,91,4,5.422250029421294
cs,91,5,1.7972791018152938
ws,91,5,1.0737375260473083
heur,91,5,1.971391949609741
cs,92,1,205.57392264026532
ws,92,1,180.48340021997558
heur,92,1,170.8049517022971
cs,92,2,12.996422107509716
ws,92,2,18.643961952982504
heur,92,2,18.38977587497103
cs,92,3,5.953446074362311
ws,92,3,6.548311943688901
heur,92,3,7.763412950150086
cs,92,4,4.154597319074222
ws,92,4,4.50599052008062
heur,92,4,5.407754598543782
cs,92,5,1.7868002406985908
ws,92,5,1.053892066338848
heur,92,5,1.960428918395466
cs,93,1,202.9928783895232
ws,93,1,178.3007770439947
heur,93,1,168.20525347912073
cs,93,2,12.85353276643481
ws,93,2,18.315709994708705
heur,93,2,18.071929730640164
cs,93,3,5.805567636221222
ws,93,3,6.758122432989602
heur,93,3,7.60117626891472
cs,93,4,4.101741277783298
ws,93,4,4.517775121561665
heur,93,4,5.336460616446737
cs,93,5,1.6495272933212404
ws,93,5,0.8764978805519491
heur,93,5,1.7720363623726711
cs,94,1,206.0492949286569
ws,94,1,180.59260908150372
heur,94,1,171.25475914640694
cs,94,2,12.78544269952922
ws,94,2,18.505210571128274
heur,94,2,17.956218119215674
cs,94,3,6.590060000933701
ws,94,3,7.055758379788353
heur,94,3,8.444851323228878
cs,94,4,4.498747433913757
ws,94,4,4.800836360338929
heur,94,4,5.7796700033552835
cs,94,5,2.1860063432254053
ws,94,5,1.6299057979807574
heur,94,5,2.396648524215051
cs,95,1,205.61323396663124
ws,95,1,180.4575133263124
heur,95,1,170.88276057517865
cs,95,2,13.310455575214007
ws,95,2,18.999186902739527
heur,95,2,18.71928308599547
cs,95,3,6.304185497344646
ws,95,3,6.818636418261528
heur,95,3,8.144672352691572
cs,95,4,4.341464905593431
ws,95,4,4.644450615642742
heur,95,4,5.61441930584274
cs,95,5,1.8898024378699592
ws,95,5,1.2366328984665467
heur,95,5,2.0756847930926647
cs,96,1,205.5163309000505
ws,96,1,180.27149079750484
heur,96,1,170.42051463116155
cs,96,2,12.523257936183821
ws,96,2,18.211251741141453
heur,96,2,17.819138300139144
cs,96,3,5.774572159340294
ws,96,3,6.420774741374583
heur,96,3,7.557954838752686
cs,96,4,4.073336997668688
ws,96,4,4.4474676148557775
heur,96,4,5.310548143086256
cs,96,5,1.7749716077391662
ws,96,5,0.9929470083836072
heur,96,5,1.9482649163861785
cs,97,1,205.92637841903684
ws,97,1,180.66845661728988
heur,97,1,171.2066108541892
cs,97,2,12.9932195107462
ws,97,2,18.708788036276744
heur,97,2,18.299675027353526
cs,97,3,6.347426828295775
ws,97,3,6.812641438122196
heur,97,3,8.169934657963125
cs,97,4,4.354945471782387
ws,97,4,4.647833976268747
heur,97,4,5.616787092312062
cs,97,5,1.9693501582686979
ws,97,5,1.3573335797513917
heur,97,5,2.169449151163269
cs,98,1,206.1843838544706
ws,98,1,180.56338268661773
heur,98,1,171.27894902994834
cs,98,2,12.52746878969781
ws,98,2,17.806486983245453
heur,98,2,17.615508576012846
cs,98,3,5.971051777420197
ws,98,3,6.765818501496803
heur,98,3,7.779293372406801
cs,98,4,4.171143610847293
ws,98,4,4.540447339237947
heur,98,4,5.416249515832089
cs,98,5,1.7782016696517262
ws,98,5,1.0001525962589828
heur,98,5,1.9034702122558096
cs,99,1,203.65748978917077
ws,99,1,178.68191191027307
heur,99,1,168.9231598233386
cs,99,2,12.570784607675785
ws,99,2,18.138820415235628
heur,99,2,17.787558676203922
cs,99,3,5.547809749519309
ws,99,3,6.359017637392487
heur,99,3,7.2834830194764075
cs,99,4,3.9538685949733336
ws,99,4,4.358382937802802
heur,99,4,5.164028326776657
cs,99,5,1.6760221510838669
ws,99,5,0.8557710535439705
heur,99,5,1.7995561582214548
cs,100,1,203.86995317611883
ws,100,1,179.02266801792382
heur,100,1,169.47379457008168
cs,100,2,13.414903982572634
ws,100,2,19.179770595421886
heur,100,2,18.8245205231559
cs,100,3,6.4567779632784426
ws,100,3,6.913536954957853
heur,100,3,8.294939865561334
cs,100,4,4.433788022065591
ws,100,4,4.732611566018422
heur,100,4,5.706144893493501
cs,100,5,1.9578733163908213
ws,100,5,1.4002776631900973
heur,100,5,2.157942729685089
cs,101,1,207.86298507374445
ws,101,1,183.0396818266124
heur,101,1,173.131075472174
cs,101,2,13.010114387350146
ws,101,2,18.555206274216644
heur,101,2,18.261132488967714
cs,101,3,5.9801983757806285
ws,101,3,6.681781425074299
heur,101,3,7.776694498381025
cs,101,4,4.175762618429667
ws,101,4,4.532756827423539
heur,101,4,5.422176531058232
cs,101,5,1.7829596532614256
ws,101,5,1.0187487133678887
heur,101,5,1.907901451722585
cs,102,1,205.99357466444036
ws,102,1,180.7292872531369
heur,102,1,171.13188251987268
cs,102,2,12.849674538475563
ws,102,2,18.333424450337716
heur,102,2,18.258694509253633
cs,102,3,5.628465007683302
ws,102,3,6.3603210659760965
heur,102,3,7.392396681869354
cs,102,4,3.988718199000056
ws,102,4,4.385437596855346
heur,102,4,5.2136224441486325
cs,102,5,1.689706923077076
ws,102,5,0.8683417180478499
heur,102,5,1.8586164399361285
cs,103,1,206.51860891803074
ws,103,1,181.38486491696008
heur,103,1,171.65047450373788
cs,103,2,12.999452699868158
ws,103,2,18.769611281696445
heur,103,2,18.351412484220944
cs,103,3,6.171039004001502
ws,103,3,6.704247805206736
heur,103,3,8.010657023537338
cs,103,4,4.274114350356908
ws,103,4,4.596908636991808
heur,103,4,5.545617522232204
cs,103,5,1.8697512819377193
ws,103,5,1.209016920461847
heur,103,5,2.0471356282844333
cs,104,1,208.28249026615424
ws,104,1,183.61279232104724
heur,104,1,173.66094189982005
cs,104,2,14.016250251422568
ws,104,2,19.71482130774506
heur,104,2,19.520316111415546
cs,104,3,6.680790488034127
ws,104,3,7.162465287772983
heur,104,3,8.552563069011063
cs,104,4,4.567161862167327
ws,104,4,4.874440399168437
heur,104,4,5.848319966017262
cs,104,5,2.090430134419219
ws,104,5,1.4988525190771917
heur,104,5,2.302619271657067
cs,105,1,205.3503342716146
ws,105,1,180.28097441699376
heur,105,1,170.60844349076922
cs,105,2,13.247849091109654
ws,105,2,18.979066092447674
heur,105,2,18.662049600109906
cs,105,3,6.214863634550566
ws,105,3,6.741426548242998
heur,105,3,8.061353587404177
cs,105,4,4.29985062639414
ws,105,4,4.622767936719089
heur,105,4,5.575852928867725
cs,105,5,1.8595519500239832
ws,105,5,1.1990903767967167
heur,105,5,2.0363673038661774
cs,106,1,206.84177386316568
ws,106,1,181.98898186681868
heur,106,1,171.95770902000177
cs,106,2,13.051367259262031
ws,106,2,18.65158136105836
heur,106,2,18.49174755482347
cs,106,3,5.761630636425912
ws,106,3,6.489794252028459
heur,106,3,7.545086842377857
cs,106,4,4.085280176070491
ws,106,4,4.485469714012218
heur,106,4,5.3239285034056225
cs,106,5,1.723231236482749
ws,106,5,0.8963058617916532
heur,106,5,1.8939465023218143
cs,107,1,208.23277675083781
ws,107,1,183.05434765146552
heur,107,1,173.1685777885041
cs,107,2,13.23525510473558
ws,107,2,18.758949848671154
heur,107,2,18.50816926304866
cs,107,3,6.193616998834946
ws,107,3,6.858449085452634
heur,107,3,8.014971979528694
cs,107,4,4.311125745480274
ws,107,4,4.659394174774799
heur,107,4,5.576381247845786
cs,107,5,1.858762979617926
ws,107,5,1.0853899620439618
heur,107,5,1.985909507509304
cs,108,1,205.87860048657916
ws,108,1,180.84816268380456
heur,108,1,171.1826611938911
cs,108,2,13.231842357915253
ws,108,2,18.86930277729967
heur,108,2,18.672405550583157
cs,108,3,6.04024247194604
ws,108,3,6.623606462811807
heur,108,3,7.862965826071651
cs,108,4,4.19782308753863
ws,108,4,4.538654076237295
heur,108,4,5.458743152070307
cs,108,5,1.7943042755447474
ws,108,5,1.0822646072621076
heur,108,5,1.9681231272603197
cs,109,1,204.1529079744448
ws,109,1,179.33268658474003
heur,109,1,169.25488218800757
cs,109,2,12.615896820428217
ws,109,2,18.197808415170524
heur,109,2,17.85213393500273
cs,109,3,5.335977232618976
ws,109,3,6.502049226557006
heur,109,3,7.081786975115484
cs,109,4,3.789933315098503
ws,109,4,4.291026852715023
heur,109,4,5.004396848892322
cs,109,5,1.3414366496638532
ws,109,5,0.6640513430255732
heur,109,5,1.4382657581626412
cs,110,1,204.7254655822444
ws,110,1,179.66068266710212
heur,110,1,169.92773794499945
cs,110,2,13.227554410003028
ws,110,2,18.87721778146593
heur,110,2,18.67358879454401
cs,110,3,6.006750767202364
ws,110,3,6.593793340365006
heur,110,3,7.824877979775256
cs,110,4,4.180916012179927
ws,110,4,4.526871531063101
heur,110,4,5.439090962169185
cs,110,5,1.7822885869594653
ws,110,5,1.0546602928036637
heur,110,5,1.9555795759317969
cs,111,1,207.02846731651277
ws,111,1,181.86507024624152
heur,111,1,172.13755093256694
cs,111,2,12.844356369340012
ws,111,2,18.390573598195573
heur,111,2,18.061349469314628
cs,111,3,5.815242717710348
ws,111,3,6.673918051815525
heur,111,3,7.609168805780282
