sample_num,K,sched,resid
83,2,silver,10.30987519434659
83,3,silver,0.16776483695506136
83,4,silver,0.06946852399710288
83,5,silver,0.0004455268208981962
83,6,silver,7.134482638367637e-05
83,7,silver,1.5417556632936036e-06
83,8,silver,9.620418738297806e-07
83,9,silver,3.12068097535945e-08
83,10,silver,4.547128475467694e-09
84,1,silver,118.986841490586
84,2,silver,10.309738588406844
84,3,silver,0.1675865867390697
84,4,silver,0.06955731055079288
84,5,silver,0.0004416276881361217
84,6,silver,7.119576274797796e-05
84,7,silver,1.524521277078732e-06
84,8,silver,9.61611179399322e-07
84,9,silver,2.999621848937311e-08
84,10,silver,4.487494223454078e-09
85,1,silver,118.96957074556053
85,2,silver,10.283235617664435
85,3,silver,0.16734228260187792
85,4,silver,0.06927378648097506
85,5,silver,0.00044376975263039925
85,6,silver,7.121677272954233e-05
85,7,silver,1.5330347548641695e-06
85,8,silver,9.63652800872763e-07
85,9,silver,3.04588290979735e-08
85,10,silver,4.504979589685922e-09
86,1,silver,118.93961234130414
86,2,silver,10.259456566636647
86,3,silver,0.16639707566633377
86,4,silver,0.06908038506141566
86,5,silver,0.0004378468347156699
86,6,silver,7.094060885325718e-05
86,7,silver,1.5189678523392503e-06
86,8,silver,9.769519420054097e-07
86,9,silver,2.8728302309470443e-08
86,10,silver,4.408332825922845e-09
87,1,silver,119.06527531231049
87,2,silver,10.283693150205508
87,3,silver,0.16705215920047445
87,4,silver,0.06931881163683526
87,5,silver,0.0004412469164162678
87,6,silver,7.116968466063271e-05
87,7,silver,1.535562140559236e-06
87,8,silver,9.783482133110766e-07
87,9,silver,2.985775377637916e-08
87,10,silver,4.470348623906208e-09
88,1,silver,119.15324167293173
88,2,silver,10.279821035746679
88,3,silver,0.1662088792037567
88,4,silver,0.06901278879453637
88,5,silver,0.00043781062114880883
88,6,silver,7.083865402582039e-05
88,7,silver,1.5174304414703382e-06
88,8,silver,9.765399051646487e-07
88,9,silver,2.8595139662130224e-08
88,10,silver,4.396843989779514e-09
89,1,silver,119.05004719915812
89,2,silver,10.282350742264212
89,3,silver,0.1670398654181954
89,4,silver,0.06929325620419342
89,5,silver,0.0004414105084096213
89,6,silver,7.1170378301181e-05
89,7,silver,1.5349176853650015e-06
89,8,silver,9.769273685347015e-07
89,9,silver,2.988808382475118e-08
89,10,silver,4.471959825247533e-09
90,1,silver,119.22177984479245
90,2,silver,10.306061594927787
90,3,silver,0.16692102809242523
90,4,silver,0.06941200411864665
90,5,silver,0.000441040468020672
90,6,silver,7.122797880263294e-05
90,7,silver,1.556275949114529e-06
90,8,silver,9.986011558917528e-07
90,9,silver,3.0270264469435914e-08
90,10,silver,4.490838728940075e-09
91,1,silver,119.07921940337324
91,2,silver,10.282108767921448
91,3,silver,0.16704000865734292
91,4,silver,0.06923285939232639
91,5,silver,0.00044290441841351037
91,6,silver,7.122076414876712e-05
91,7,silver,1.5425907214130626e-06
91,8,silver,9.77350560086253e-07
91,9,silver,3.0432197703958274e-08
91,10,silver,4.498809705034015e-09
92,1,silver,118.91979011106368
92,2,silver,10.267719523331904
92,3,silver,0.16665108297897613
92,4,silver,0.06924778970670555
92,5,silver,0.0004426997707291794
92,6,silver,7.148620815048975e-05
92,7,silver,1.5789692997548152e-06
92,8,silver,1.0079349573602946e-06
92,9,silver,3.1515359535368054e-08
92,10,silver,4.563583873880266e-09
93,1,silver,119.02860391858636
93,2,silver,10.284082739774236
93,3,silver,0.16713682254556195
93,4,silver,0.06928115901402646
93,5,silver,0.0004425983788969211
93,6,silver,7.114395788324964e-05
93,7,silver,1.5372329049514605e-06
93,8,silver,9.747641536870312e-07
93,9,silver,3.012286183746404e-08
93,10,silver,4.481430348726686e-09
94,1,silver,118.95542140927458
94,2,silver,10.28139790818536
94,3,silver,0.16689592883307672
94,4,silver,0.06941054761721072
94,5,silver,0.00043933098599762235
94,6,silver,7.107323609860807e-05
94,7,silver,1.5384744214684239e-06
94,8,silver,9.846149600326912e-07
94,9,silver,2.9800489906062524e-08
94,10,silver,4.468431283335499e-09
95,1,silver,119.04341365661561
95,2,silver,10.275578410274468
95,3,silver,0.16707330886624255
95,4,silver,0.06930005142597102
95,5,silver,0.0004400241106556515
95,6,silver,7.109249079940809e-05
95,7,silver,1.5207034652409744e-06
95,8,silver,9.736295269281228e-07
95,9,silver,2.8971736518660156e-08
95,10,silver,4.423035534227451e-09
96,1,silver,119.08027884761063
96,2,silver,10.285543160621874
96,3,silver,0.1671570937924276
96,4,silver,0.06930373547888954
96,5,silver,0.00044286567949681425
96,6,silver,7.121762306571813e-05
96,7,silver,1.5421921143154717e-06
96,8,silver,9.76834273291482e-07
96,9,silver,3.0428235734546725e-08
96,10,silver,4.499279625106939e-09
97,1,silver,119.04578228942142
97,2,silver,10.282175926860422
97,3,silver,0.16707488790417158
97,4,silver,0.06930867536903781
97,5,silver,0.0004415323964516667
97,6,silver,7.118751257344398e-05
97,7,silver,1.5359193647748383e-06
97,8,silver,9.77309782520597e-07
97,9,silver,2.994228256226785e-08
97,10,silver,4.475272344174535e-09
98,1,silver,118.99186977007878
98,2,silver,10.283036886086022
98,3,silver,0.16712407053353012
98,4,silver,0.06921496178383514
98,5,silver,0.00044333738383471903
98,6,silver,7.112739131327845e-05
98,7,silver,1.5358644299381546e-06
98,8,silver,9.691743462957556e-07
98,9,silver,3.034604842047275e-08
98,10,silver,4.491139993757505e-09
99,1,silver,119.00383760163264
99,2,silver,10.2817762099822
99,3,silver,0.16683790675497231
99,4,silver,0.06925628581964947
99,5,silver,0.00044016338600672575
99,6,silver,7.111728680583803e-05
99,7,silver,1.5311597375144188e-06
99,8,silver,9.771065053421987e-07
99,9,silver,2.964323348788685e-08
99,10,silver,4.4592628326804525e-09
100,1,silver,119.11806317841365
100,2,silver,10.27416311268983
100,3,silver,0.16660397502125837
100,4,silver,0.06925615371926436
100,5,silver,0.0004356904107146792
100,6,silver,7.091472188299927e-05
100,7,silver,1.5008000277616633e-06
100,8,silver,9.720124186729458e-07
100,9,silver,2.7644291826486637e-08
100,10,silver,4.355414632665344e-09
101,1,silver,119.01820159697128
101,2,silver,10.274323586572672
101,3,silver,0.16648281935335352
101,4,silver,0.06902929045938777
101,5,silver,0.00044052389973443063
101,6,silver,7.107058497327107e-05
101,7,silver,1.5339555862763175e-06
101,8,silver,9.789278346786066e-07
101,9,silver,2.9724522327785537e-08
101,10,silver,4.460168998597361e-09
102,1,silver,119.11689762823578
102,2,silver,10.269072814798768
102,3,silver,0.1662295668267629
102,4,silver,0.06898372724473288
102,5,silver,0.00043665649232820425
102,6,silver,7.102338062159678e-05
102,7,silver,1.5063462678577713e-06
102,8,silver,9.780861272020277e-07
102,9,silver,2.7615087903030015e-08
102,10,silver,4.355383057175579e-09
103,1,silver,119.15834200359113
103,2,silver,10.28175647979507
103,3,silver,0.1674404135274459
103,4,silver,0.06938528511431268
103,5,silver,0.00044441225435098904
103,6,silver,7.150823208149354e-05
103,7,silver,1.557488807396274e-06
103,8,silver,9.945659865222266e-07
103,9,silver,3.0416784049075624e-08
103,10,silver,4.504563356446111e-09
104,1,silver,119.03411556883707
104,2,silver,10.280972367226175
104,3,silver,0.16702033069701222
104,4,silver,0.069283393238542
104,5,silver,0.0004413673265803738
104,6,silver,7.115523412574091e-05
104,7,silver,1.5344417865775217e-06
104,8,silver,9.762439168316152e-07
104,9,silver,2.9898076612777845e-08
104,10,silver,4.471950506512959e-09
105,1,silver,119.05376521328806
105,2,silver,10.284547846207145
105,3,silver,0.16687464136588048
105,4,silver,0.06919896698851813
105,5,silver,0.00044249515314940933
105,6,silver,7.120550040597328e-05
105,7,silver,1.5458001588035488e-06
105,8,silver,9.81767004801911e-07
105,9,silver,3.0415128764634084e-08
105,10,silver,4.498149312416944e-09
106,1,silver,119.06484169929954
106,2,silver,10.281111104934684
106,3,silver,0.16688849001610717
106,4,silver,0.06939767514965699
106,5,silver,0.00043776594920114955
106,6,silver,7.11194019429578e-05
106,7,silver,1.5244564244409208e-06
106,8,silver,9.873232929997761e-07
106,9,silver,2.8490670015119053e-08
106,10,silver,4.402314259932372e-09
107,1,silver,119.0198342766956
107,2,silver,10.280277175013648
107,3,silver,0.16745775596895265
107,4,silver,0.06937913032331458
107,5,silver,0.0004432974521688401
107,6,silver,7.129019415822539e-05
107,7,silver,1.5369250498477383e-06
107,8,silver,9.76063256994605e-07
107,9,silver,2.999142117932863e-08
107,10,silver,4.4780491092040035e-09
108,1,silver,119.0907724476361
108,2,silver,10.300471105828638
108,3,silver,0.16779008183148839
108,4,silver,0.0695684608297915
108,5,silver,0.0004467873093417567
108,6,silver,7.15073678483836e-05
108,7,silver,1.5712050201600533e-06
108,8,silver,9.752528619097962e-07
108,9,silver,3.287018723766851e-08
108,10,silver,4.635622532264726e-09
109,1,silver,118.950290960839
109,2,silver,10.27147762633719
109,3,silver,0.1672099214157063
109,4,silver,0.06936048068165081
109,5,silver,0.0004414403729468691
109,6,silver,7.10336899179249e-05
109,7,silver,1.5308319060442362e-06
109,8,silver,9.709613811025478e-07
109,9,silver,2.9912484495884526e-08
109,10,silver,4.469279301580916e-09
110,1,silver,119.13485871680136
110,2,silver,10.293745888265562
110,3,silver,0.16740271471230164
110,4,silver,0.06940754357651686
110,5,silver,0.00044340461931260207
110,6,silver,7.147660552873851e-05
110,7,silver,1.5497593824774985e-06
110,8,silver,9.89780118375447e-07
110,9,silver,3.015104430928187e-08
110,10,silver,4.492933351345257e-09
111,1,silver,118.75909628813271
111,2,silver,10.239747879639063
111,3,silver,0.16647368784683308
111,4,silver,0.06887908008601662
111,5,silver,0.00044247671044534055
111,6,silver,7.073846980945334e-05
111,7,silver,1.5310613360968377e-06
111,8,silver,9.662681775015357e-07
111,9,silver,3.025273651539868e-08
111,10,silver,4.463606248001094e-09
112,1,silver,119.10881022439322
112,2,silver,10.297724173613737
112,3,silver,0.16760648430595507
112,4,silver,0.06953274221927115
112,5,silver,0.00044125001692476483
112,6,silver,7.127185941696009e-05
112,7,silver,1.5197349392475827e-06
112,8,silver,9.642288286385148e-07
112,9,silver,2.945799126410912e-08
112,10,silver,4.4592958601741185e-09
113,1,silver,119.12561840851944
113,2,silver,10.301634781682543
113,3,silver,0.16718180347684908
113,4,silver,0.06937437668275892
113,5,silver,0.00044030269483558973
113,6,silver,7.131249899268316e-05
113,7,silver,1.5266591825527117e-06
113,8,silver,9.750555592790586e-07
113,9,silver,2.9360549077305715e-08
113,10,silver,4.458458701415043e-09
114,1,silver,118.99691857499207
114,2,silver,10.28190941111635
114,3,silver,0.16645301515000366
114,4,silver,0.0690429607781721
114,5,silver,0.0004414844667878009
114,6,silver,7.087211283973835e-05
114,7,silver,1.5372750387016484e-06
114,8,silver,9.650971140441294e-07
114,9,silver,3.091765532153572e-08
114,10,silver,4.515323572388618e-09
115,1,silver,119.04224369062248
115,2,silver,10.282446398339284
115,3,silver,0.16703364063319628
115,4,silver,0.06929393390769123
115,5,silver,0.0004413902794784848
115,6,silver,7.115464483207709e-05
115,7,silver,1.5347430314123342e-06
115,8,silver,9.759419924238256e-07
115,9,silver,2.9942899592032385e-08
115,10,silver,4.4744178476222644e-09
116,1,silver,119.02271858720223
116,2,silver,10.285045195081167
116,3,silver,0.1672355701091675
116,4,silver,0.069374336443962
116,5,silver,0.00044123356295040035
116,6,silver,7.110430851414135e-05
116,7,silver,1.5274042234182659e-06
116,8,silver,9.701965691337954e-07
116,9,silver,2.9704856640799543e-08
116,10,silver,4.461301754453361e-09
117,1,silver,119.03687655527183
117,2,silver,10.282706101523997
117,3,silver,0.16722631867641935
117,4,silver,0.06931629950982676
117,5,silver,0.0004434703015695212
117,6,silver,7.127460331742119e-05
117,7,silver,1.5479883829192313e-06
117,8,silver,9.81729171681419e-07
117,9,silver,3.055357781783502e-08
117,10,silver,4.5057699989471e-09
118,1,silver,119.09257451770999
118,2,silver,10.280985632673055
118,3,silver,0.1671283367858939
118,4,silver,0.06929671365068117
118,5,silver,0.0004416905710783832
118,6,silver,7.113535896634955e-05
118,7,silver,1.5310695715301476e-06
118,8,silver,9.721060256740154e-07
118,9,silver,2.9865481040989844e-08
118,10,silver,4.469685989463416e-09
119,1,silver,119.04913333245672
119,2,silver,10.282789030433987
119,3,silver,0.1669512437855481
119,4,silver,0.0692818315926263
119,5,silver,0.00044030614113186494
119,6,silver,7.112336828370964e-05
119,7,silver,1.528022297254238e-06
119,8,silver,9.749554487570642e-07
119,9,silver,2.950409441641806e-08
119,10,silver,4.45248848623655e-09
120,1,silver,119.07135985836715
120,2,silver,10.308669231978627
120,3,silver,0.16785567162185516
120,4,silver,0.0696084568996833
120,5,silver,0.0004442255226881895
120,6,silver,7.154755540157403e-05
120,7,silver,1.5463331633113503e-06
120,8,silver,9.716196666375036e-07
120,9,silver,3.113477008543471e-08
120,10,silver,4.551974752552835e-09
121,1,silver,118.97653779576457
121,2,silver,10.269164574956761
121,3,silver,0.16628627902284657
121,4,silver,0.06934321808802255
121,5,silver,0.00043082649794154735
121,6,silver,7.099619806836101e-05
121,7,silver,1.4923420573280896e-06
121,8,silver,9.898174182627987e-07
121,9,silver,2.6079374376524024e-08
121,10,silver,4.2815464123269284e-09
122,1,silver,118.67617938185431
122,2,silver,10.280815896280886
122,3,silver,0.16721885173496706
122,4,silver,0.06943906430467599
122,5,silver,0.0004399748953705405
122,6,silver,7.108107084821418e-05
122,7,silver,1.5250218289999057e-06
122,8,silver,9.67089459495068e-07
122,9,silver,2.987651921418958e-08
122,10,silver,4.470713859816761e-09
123,1,silver,118.99656355322539
123,2,silver,10.274719040540012
123,3,silver,0.16699867281314792
123,4,silver,0.06934084572297007
123,5,silver,0.0004390430533251955
123,6,silver,7.108988043093636e-05
123,7,silver,1.5197527160234366e-06
123,8,silver,9.74928854908041e-07
123,9,silver,2.8867718757484158e-08
123,10,silver,4.419950349449945e-09
124,1,silver,119.01651496354626
124,2,silver,10.28557854559771
124,3,silver,0.16681994642995357
124,4,silver,0.06918074148556438
124,5,silver,0.0004420828094734554
124,6,silver,7.110764321351909e-05
124,7,silver,1.5402755178210796e-06
124,8,silver,9.730244239560643e-07
124,9,silver,3.0592733555187585e-08
124,10,silver,4.5057402528970825e-09
125,1,silver,119.01344707983017
125,2,silver,10.29567566405163
125,3,silver,0.167577370371382
125,4,silver,0.06951924870106604
125,5,silver,0.0004438619735509347
125,6,silver,7.129134669241133e-05
125,7,silver,1.5503040296977287e-06
125,8,silver,9.790440730531034e-07
125,9,silver,3.091114569083695e-08
125,10,silver,4.527726913324737e-09
126,1,silver,119.06108256841513
126,2,silver,10.296743682388541
126,3,silver,0.16656865054248207
126,4,silver,0.06920585301262808
126,5,silver,0.00044094601359033513
126,6,silver,7.128362220439207e-05
126,7,silver,1.5546384319334145e-06
126,8,silver,9.907610161455522e-07
126,9,silver,3.070250324368353e-08
126,10,silver,4.519166951350311e-09
127,1,silver,118.74697130007861
127,2,silver,10.274935044825163
127,3,silver,0.16714872517233673
127,4,silver,0.06944117877313467
127,5,silver,0.00043859483310957774
127,6,silver,7.11356458875002e-05
127,7,silver,1.5178841770498767e-06
127,8,silver,9.671051435463658e-07
127,9,silver,2.937774445800265e-08
127,10,silver,4.450302515038704e-09
128,1,silver,119.16179771196502
128,2,silver,10.281561015637372
128,3,silver,0.1669934807924545
128,4,silver,0.06924715595171477
128,5,silver,0.00044107302053168697
128,6,silver,7.099136354130173e-05
128,7,silver,1.5261620602819664e-06
128,8,silver,9.697373452740665e-07
128,9,silver,2.9691990519898168e-08
128,10,silver,4.451732924880861e-09
129,1,silver,118.99451228778595
129,2,silver,10.260242384847714
129,3,silver,0.16600685393446257
129,4,silver,0.0687181084805537
129,5,silver,0.00043884920105194094
129,6,silver,7.046187772236273e-05
129,7,silver,1.4947667927072663e-06
129,8,silver,9.39809905312734e-07
129,9,silver,2.9119364659072334e-08
129,10,silver,4.4107932148273366e-09
130,1,silver,119.06590661654099
130,2,silver,10.283143273062569
130,3,silver,0.16712629957179162
130,4,silver,0.06929170409474382
130,5,silver,0.0004423158941442018
130,6,silver,7.118622443725707e-05
130,7,silver,1.5373056984303027e-06
130,8,silver,9.754906981211096e-07
130,9,silver,3.0131398367970423e-08
130,10,silver,4.4835738503460606e-09
131,1,silver,119.04887584181871
131,2,silver,10.281671960863731
131,3,silver,0.1671554564933492
131,4,silver,0.06930934335285059
131,5,silver,0.0004421568570068229
131,6,silver,7.118509381783939e-05
131,7,silver,1.5360049480939607e-06
131,8,silver,9.74804321307258e-07
131,9,silver,3.007425762218209e-08
131,10,silver,4.481382731140794e-09
132,1,silver,119.04624590358696
132,2,silver,10.28137726691655
132,3,silver,0.16701450227919443
132,4,silver,0.06928524382364303
132,5,silver,0.00044123448408698283
132,6,silver,7.114541397208033e-05
132,7,silver,1.5335621579666614e-06
132,8,silver,9.761539125678504e-07
132,9,silver,2.983553860792024e-08
132,10,silver,4.468482713499357e-09
133,1,silver,119.03702341476703
133,2,silver,10.269520437463132
133,3,silver,0.1671073527294013
133,4,silver,0.06919194884358412
133,5,silver,0.00044373818969683387
133,6,silver,7.120005967975546e-05
133,7,silver,1.5414710522028782e-06
133,8,silver,9.749792989108754e-07
133,9,silver,3.044384436221936e-08
133,10,silver,4.494960310319363e-09
134,1,silver,119.0504563571263
134,2,silver,10.270232243414467
134,3,silver,0.16648008075052953
134,4,silver,0.06906941715702442
134,5,silver,0.0004409428336149493
134,6,silver,7.097140123386984e-05
134,7,silver,1.53811116554821e-06
134,8,silver,9.757234564212964e-07
134,9,silver,3.0293606313216445e-08
134,10,silver,4.483860852675754e-09
135,1,silver,119.05803487592294
135,2,silver,10.29213815809851
135,3,silver,0.16743351796815864
135,4,silver,0.06940575119592703
135,5,silver,0.0004444293125533338
135,6,silver,7.134384719637822e-05
135,7,silver,1.5525301295152005e-06
135,8,silver,9.800979216170037e-07
135,9,silver,3.1001320534125275e-08
135,10,silver,4.531322690697687e-09
